id	name	type	label	comment	subClassOf	supersededBy
schema:Grant	schema:Grant	rdfs:Class	Grant	A grant, typically financial or otherwise quantifiable, of resources. Typically a [[funder]] sponsors some [[MonetaryAmount]] to an [[Organization]] or [[Person]],     sometimes not necessarily via a dedicated or long-lived [[Project]], resulting in one or more outputs, or [[fundedItem]]s. For financial sponsorship, indicate the [[funder]] of a [[MonetaryGrant]]. For non-financial support, indicate [[sponsor]] of [[Grant]]s of resources (e.g. office space).  Grants support  activities directed towards some agreed collective goals, often but not always organized as [[Project]]s. Long-lived projects are sometimes sponsored by a variety of grants over time, but it is also common for a project to be associated with a single grant.  The amount of a [[Grant]] is represented using [[amount]] as a [[MonetaryAmount]].     	schema:Intangible	
schema:ChemicalSubstance	schema:ChemicalSubstance	rdfs:Class	ChemicalSubstance	A chemical substance is 'a portion of matter of constant composition, composed of molecular entities of the same type or of different types' (source: [ChEBI:59999](https://www.ebi.ac.uk/chebi/searchId.do?chebiId=59999)).	schema:BioChemEntity	
schema:RecommendedDoseSchedule	schema:RecommendedDoseSchedule	rdfs:Class	RecommendedDoseSchedule	A recommended dosing schedule for a drug or supplement as prescribed or recommended by an authority or by the drug/supplement's manufacturer. Capture the recommending authority in the recognizingAuthority property of MedicalEntity.	schema:DoseSchedule	
schema:OwnershipInfo	schema:OwnershipInfo	rdfs:Class	OwnershipInfo	A structured value providing information about when a certain organization or person owned a certain product.	schema:StructuredValue	
schema:Preschool	schema:Preschool	rdfs:Class	Preschool	A preschool.	schema:EducationalOrganization	
schema:BookStore	schema:BookStore	rdfs:Class	BookStore	A bookstore.	schema:Store	
schema:MovieClip	schema:MovieClip	rdfs:Class	MovieClip	A short segment/part of a movie.	schema:Clip	
schema:EmailMessage	schema:EmailMessage	rdfs:Class	EmailMessage	An email message.	schema:Message	
schema:BioChemEntity	schema:BioChemEntity	rdfs:Class	BioChemEntity	Any biological, chemical, or biochemical thing. For example: a protein; a gene; a chemical; a synthetic chemical.	schema:Thing	
schema:HealthInsurancePlan	schema:HealthInsurancePlan	rdfs:Class	HealthInsurancePlan	A US-style health insurance plan, including PPOs, EPOs, and HMOs.	schema:Intangible	
schema:EmergencyService	schema:EmergencyService	rdfs:Class	EmergencyService	An emergency service, such as a fire station or ER.	schema:LocalBusiness	
schema:CheckoutPage	schema:CheckoutPage	rdfs:Class	CheckoutPage	Web page type: Checkout page.	schema:WebPage	
schema:State	schema:State	rdfs:Class	State	A state or province of a country.	schema:AdministrativeArea	
schema:ControlAction	schema:ControlAction	rdfs:Class	ControlAction	An agent controls a device or application.	schema:Action	
schema:DriveWheelConfigurationValue	schema:DriveWheelConfigurationValue	rdfs:Class	DriveWheelConfigurationValue	A value indicating which roadwheels will receive torque.	schema:QualitativeValue	
schema:ComedyEvent	schema:ComedyEvent	rdfs:Class	ComedyEvent	Event type: Comedy event.	schema:Event	
schema:Map	schema:Map	rdfs:Class	Map	A map.	schema:CreativeWork	
schema:Energy	schema:Energy	rdfs:Class	Energy	Properties that take Energy as values are of the form '&lt;Number&gt; &lt;Energy unit of measure&gt;'.	schema:Quantity	
schema:ConvenienceStore	schema:ConvenienceStore	rdfs:Class	ConvenienceStore	A convenience store.	schema:Store	
schema:TelevisionChannel	schema:TelevisionChannel	rdfs:Class	TelevisionChannel	A unique instance of a television BroadcastService on a CableOrSatelliteService lineup.	schema:BroadcastChannel	
schema:MemberProgramTier	schema:MemberProgramTier	rdfs:Class	MemberProgramTier	A MemberProgramTier specifies a tier under a loyalty (member) program, for example "gold".	schema:Intangible	
schema:TaxiStand	schema:TaxiStand	rdfs:Class	TaxiStand	A taxi stand.	schema:CivicStructure	
schema:ReturnMethodEnumeration	schema:ReturnMethodEnumeration	rdfs:Class	ReturnMethodEnumeration	Enumerates several types of product return methods.	schema:Enumeration	
schema:SuperficialAnatomy	schema:SuperficialAnatomy	rdfs:Class	SuperficialAnatomy	Anatomical features that can be observed by sight (without dissection), including the form and proportions of the human body as well as surface landmarks that correspond to deeper subcutaneous structures. Superficial anatomy plays an important role in sports medicine, phlebotomy, and other medical specialties as underlying anatomical structures can be identified through surface palpation. For example, during back surgery, superficial anatomy can be used to palpate and count vertebrae to find the site of incision. Or in phlebotomy, superficial anatomy can be used to locate an underlying vein; for example, the median cubital vein can be located by palpating the borders of the cubital fossa (such as the epicondyles of the humerus) and then looking for the superficial signs of the vein, such as size, prominence, ability to refill after depression, and feel of surrounding tissue support. As another example, in a subluxation (dislocation) of the glenohumeral joint, the bony structure becomes pronounced with the deltoid muscle failing to cover the glenohumeral joint allowing the edges of the scapula to be superficially visible. Here, the superficial anatomy is the visible edges of the scapula, implying the underlying dislocation of the joint (the related anatomical structure).	schema:MedicalEntity	
schema:Observation	schema:Observation	rdfs:Class	Observation	Instances of the class [[Observation]] are used to specify observations about an entity at a particular time. The principal properties of an [[Observation]] are [[observationAbout]], [[measuredProperty]], [[statType]], [[value] and [[observationDate]]  and [[measuredProperty]]. Some but not all Observations represent a [[QuantitativeValue]]. Quantitative observations can be about a [[StatisticalVariable]], which is an abstract specification about which we can make observations that are grounded at a particular location and time.  Observations can also encode a subset of simple RDF-like statements (its observationAbout, a StatisticalVariable, defining the measuredPoperty; its observationAbout property indicating the entity the statement is about, and [[value]] )  In the context of a quantitative knowledge graph, typical properties could include [[measuredProperty]], [[observationAbout]], [[observationDate]], [[value]], [[unitCode]], [[unitText]], [[measurementMethod]].     	schema:Intangible,schema:QuantitativeValue	
schema:MarryAction	schema:MarryAction	rdfs:Class	MarryAction	The act of marrying a person.	schema:InteractAction	
schema:Float	schema:Float	rdfs:Class	Float	Data type: Floating number.	schema:Number	
schema:Order	schema:Order	rdfs:Class	Order	An order is a confirmation of a transaction (a receipt), which can contain multiple line items, each represented by an Offer that has been accepted by the customer.	schema:Intangible	
schema:PriceSpecification	schema:PriceSpecification	rdfs:Class	PriceSpecification	A structured value representing a price or price range. Typically, only the subclasses of this type are used for markup. It is recommended to use [[MonetaryAmount]] to describe independent amounts of money such as a salary, credit card limits, etc.	schema:StructuredValue	
schema:ReviewAction	schema:ReviewAction	rdfs:Class	ReviewAction	The act of producing a balanced opinion about the object for an audience. An agent reviews an object with participants resulting in a review.	schema:AssessAction	
schema:OfferForPurchase	schema:OfferForPurchase	rdfs:Class	OfferForPurchase	An [[OfferForPurchase]] in Schema.org represents an [[Offer]] to sell something, i.e. an [[Offer]] whose   [[businessFunction]] is [sell](http://purl.org/goodrelations/v1#Sell.). See [Good Relations](https://en.wikipedia.org/wiki/GoodRelations) for   background on the underlying concepts.   	schema:Offer	
schema:Offer	schema:Offer	rdfs:Class	Offer	An offer to transfer some rights to an item or to provide a service — for example, an offer to sell tickets to an event, to rent the DVD of a movie, to stream a TV show over the internet, to repair a motorcycle, or to loan a book.\n\nNote: As the [[businessFunction]] property, which identifies the form of offer (e.g. sell, lease, repair, dispose), defaults to http://purl.org/goodrelations/v1#Sell; an Offer without a defined businessFunction value can be assumed to be an offer to sell.\n\nFor [GTIN](http://www.gs1.org/barcodes/technical/idkeys/gtin)-related fields, see [Check Digit calculator](http://www.gs1.org/barcodes/support/check_digit_calculator) and [validation guide](http://www.gs1us.org/resources/standards/gtin-validation-guide) from [GS1](http://www.gs1.org/).	schema:Intangible	
schema:WearableSizeSystemEnumeration	schema:WearableSizeSystemEnumeration	rdfs:Class	WearableSizeSystemEnumeration	Enumerates common size systems specific for wearable products.	schema:SizeSystemEnumeration	
schema:MedicalTest	schema:MedicalTest	rdfs:Class	MedicalTest	Any medical test, typically performed for diagnostic purposes.	schema:MedicalEntity	
schema:TakeAction	schema:TakeAction	rdfs:Class	TakeAction	The act of gaining ownership of an object from an origin. Reciprocal of GiveAction.\n\nRelated actions:\n\n* [[GiveAction]]: The reciprocal of TakeAction.\n* [[ReceiveAction]]: Unlike ReceiveAction, TakeAction implies that ownership has been transferred.	schema:TransferAction	
schema:ItemPage	schema:ItemPage	rdfs:Class	ItemPage	A page devoted to a single item, such as a particular product or hotel.	schema:WebPage	
schema:MolecularEntity	schema:MolecularEntity	rdfs:Class	MolecularEntity	Any constitutionally or isotopically distinct atom, molecule, ion, ion pair, radical, radical ion, complex, conformer etc., identifiable as a separately distinguishable entity.	schema:BioChemEntity	
schema:TouristAttraction	schema:TouristAttraction	rdfs:Class	TouristAttraction	A tourist attraction.  In principle any Thing can be a [[TouristAttraction]], from a [[Mountain]] and [[LandmarksOrHistoricalBuildings]] to a [[LocalBusiness]].  This Type can be used on its own to describe a general [[TouristAttraction]], or be used as an [[additionalType]] to add tourist attraction properties to any other type.  (See examples below)	schema:Place	
schema:RepaymentSpecification	schema:RepaymentSpecification	rdfs:Class	RepaymentSpecification	A structured value representing repayment.	schema:StructuredValue	
schema:GamePlayMode	schema:GamePlayMode	rdfs:Class	GamePlayMode	Indicates whether this game is multi-player, co-op or single-player.	schema:Enumeration	
schema:Patient	schema:Patient	rdfs:Class	Patient	A patient is any person recipient of health care services.	schema:MedicalAudience,schema:Person	
schema:EducationalOccupationalProgram	schema:EducationalOccupationalProgram	rdfs:Class	EducationalOccupationalProgram	A program offered by an institution which determines the learning progress to achieve an outcome, usually a credential like a degree or certificate. This would define a discrete set of opportunities (e.g., job, courses) that together constitute a program with a clear start, end, set of requirements, and transition to a new occupational opportunity (e.g., a job), or sometimes a higher educational opportunity (e.g., an advanced degree).	schema:Intangible	
schema:VisualArtsEvent	schema:VisualArtsEvent	rdfs:Class	VisualArtsEvent	Event type: Visual arts event.	schema:Event	
