startupId	industryId
SeriesCManufacturingReproducingMagneticOpticalMediaStartup	3346
SeriesCMediaStreamingDistributionServicesSocialNetworksOtherMediaNetworksContentProvidersStartup	5162
SeriesCMedicalDiagnosticLaboratoriesStartup	6215
SeriesCMedicalEquipmentSuppliesManufacturingStartup	3391
SeriesCMerchantWholesalersDurableGoodsStartup	423
SeriesCMerchantWholesalersNondurableGoodsStartup	424
SeriesCMetalMineralExceptPetroleumMerchantWholesalersStartup	4235
SeriesCMetalOreMiningStartup	2122
SeriesCMetalworkingMachineryManufacturingStartup	3335
SeriesCMiningExceptOilGasStartup	212
SeriesCMiningQuarryingOilGasExtractionStartup	21
SeriesCMiscellaneousDurableGoodsMerchantWholesalersStartup	4239
SeriesCMiscellaneousManufacturingStartup	339
SeriesCMiscellaneousNondurableGoodsMerchantWholesalersStartup	4249
SeriesCMonetaryAuthoritiesCentralBankStartup	521
SeriesCMonetaryAuthoritiesCentralBankStartup	5211
SeriesCMotionPictureSoundRecordingIndustriesStartup	512
SeriesCMotionPictureVideoIndustriesStartup	5121
SeriesCMotorVehicleBodyTrailerManufacturingStartup	3362
SeriesCMotorVehicleManufacturingStartup	3361
SeriesCMotorVehicleMotorVehiclePartsSuppliesMerchantWholesalersStartup	4231
SeriesCMotorVehiclePartsDealersStartup	441
SeriesCMotorVehiclePartsManufacturingStartup	3363
SeriesCMuseumsHistoricalSitesSimilarInstitutionsStartup	712
SeriesCMuseumsHistoricalSitesSimilarInstitutionsStartup	7121
SeriesCNationalSecurityInternationalAffairsStartup	928
SeriesCNationalSecurityInternationalAffairsStartup	9281
SeriesCNaturalGasDistributionStartup	2212
SeriesCNavigationalMeasuringElectromedicalControlInstrumentsManufacturingStartup	3345
SeriesCNewspaperPeriodicalBookDirectoryPublishersStartup	5131
SeriesCNondepositoryCreditIntermediationStartup	5222
SeriesCNonferrousMetalExceptAluminumProductionProcessingStartup	3314
SeriesCNonmetallicMineralMiningQuarryingStartup	2123
SeriesCNonmetallicMineralProductManufacturingStartup	327
SeriesCNonresidentialBuildingConstructionStartup	2362
SeriesCNonscheduledAirTransportationStartup	4812
SeriesCNursingCareFacilitiesSkilledNursingFacilitiesStartup	6231
SeriesCNursingResidentialCareFacilitiesStartup	623
SeriesCOfficeAdministrativeServicesStartup	5611
SeriesCOfficeFurnitureIncludingFixturesManufacturingStartup	3372
SeriesCOfficesDentistsStartup	6212
SeriesCOfficesOtherHealthPractitionersStartup	6213
SeriesCOfficesPhysiciansStartup	6211
SeriesCOfficesRealEstateAgentsBrokersStartup	5312
SeriesCOfficeSuppliesStationeryGiftRetailersStartup	4594
SeriesCOilGasExtractionStartup	211
SeriesCOilGasExtractionStartup	2111
SeriesCOilseedGrainFarmingStartup	1111
SeriesCOtherAmbulatoryHealthCareServicesStartup	6219
SeriesCOtherAmusementRecreationIndustriesStartup	7139
SeriesCOtherAnimalProductionStartup	1129
SeriesCOtherChemicalProductPreparationManufacturingStartup	3259
SeriesCOtherCropFarmingStartup	1119
SeriesCOtherElectricalEquipmentComponentManufacturingStartup	3359
SeriesCOtherFabricatedMetalProductManufacturingStartup	3329
SeriesCOtherFinancialInvestmentActivitiesStartup	5239
SeriesCOtherFoodManufacturingStartup	3119
SeriesCOtherFurnitureRelatedProductManufacturingStartup	3379
SeriesCOtherGeneralPurposeMachineryManufacturingStartup	3339
SeriesCOtherHeavyCivilEngineeringConstructionStartup	2379
SeriesCOtherInvestmentPoolsFundsStartup	5259
SeriesCOtherLeatherAlliedProductManufacturingStartup	3169
SeriesCOtherMiscellaneousManufacturingStartup	3399
SeriesCOtherMiscellaneousRetailersStartup	4599
SeriesCOtherMotorVehicleDealersStartup	4412
SeriesCOtherNonmetallicMineralProductManufacturingStartup	3279
SeriesCOtherPersonalServicesStartup	8129
SeriesCOtherPipelineTransportationStartup	4869
SeriesCOtherProfessionalScientificTechnicalServicesStartup	5419
SeriesCOtherResidentialCareFacilitiesStartup	6239
SeriesCOtherSchoolsInstructionStartup	6116
SeriesCOtherServicesExceptPublicAdministrationStartup	81
SeriesCOtherSpecialtyTradeContractorsStartup	2389
SeriesCOtherSupportActivitiesTransportationStartup	4889
SeriesCOtherSupportServicesStartup	5619
SeriesCOtherTextileProductMillsStartup	3149
SeriesCOtherTransitGroundPassengerTransportationStartup	4859
SeriesCOtherTransportationEquipmentManufacturingStartup	3369
SeriesCOtherWoodProductManufacturingStartup	3219
SeriesCOutpatientCareCentersStartup	6214
SeriesCPaintCoatingAdhesiveManufacturingStartup	3255
SeriesCPaperManufacturingStartup	322
SeriesCPaperPaperProductMerchantWholesalersStartup	4241
SeriesCPerformingArtsCompaniesStartup	7111
SeriesCPerformingArtsSpectatorSportsRelatedIndustriesStartup	711
SeriesCPersonalCareServicesStartup	8121
SeriesCPersonalHouseholdGoodsRepairMaintenanceStartup	8114
SeriesCPersonalLaundryServicesStartup	812
SeriesCPesticideFertilizerOtherAgriculturalChemicalManufacturingStartup	3253
SeriesCPetroleumCoalProductsManufacturingStartup	324
SeriesCPetroleumCoalProductsManufacturingStartup	3241
SeriesCPetroleumPetroleumProductsMerchantWholesalersStartup	4247
SeriesCPharmaceuticalMedicineManufacturingStartup	3254
SeriesCPipelineTransportationCrudeOilStartup	4861
SeriesCPipelineTransportationNaturalGasStartup	4862
SeriesCPipelineTransportationStartup	486
SeriesCPlasticsProductManufacturingStartup	3261
SeriesCPlasticsRubberProductsManufacturingStartup	326
SeriesCPostalServiceStartup	491
SeriesCPostalServiceStartup	4911
SeriesCPoultryEggProductionStartup	1123
SeriesCPrimaryMetalManufacturingStartup	331
SeriesCPrintingRelatedSupportActivitiesStartup	323
SeriesCPrintingRelatedSupportActivitiesStartup	3231
SeriesCPrivateHouseholdsStartup	814
SeriesCPrivateHouseholdsStartup	8141
SeriesCProfessionalCommercialEquipmentSuppliesMerchantWholesalersStartup	4234
SeriesCProfessionalScientificTechnicalServicesStartup	54
SeriesCProfessionalScientificTechnicalServicesStartup	541
SeriesCPromotersPerformingArtsSportsSimilarEventsStartup	7113
SeriesCPsychiatricSubstanceAbuseHospitalsStartup	6222
SeriesCPublicAdministrationStartup	92
SeriesCPublishingIndustriesStartup	513
SeriesCPulpPaperPaperboardMillsStartup	3221
SeriesCRadioTelevisionBroadcastingStationsStartup	5161
SeriesCRailroadRollingStockManufacturingStartup	3365
SeriesCRailTransportationStartup	482
SeriesCRailTransportationStartup	4821
SeriesCRealEstateRentalLeasingStartup	53
SeriesCRealEstateStartup	531
SeriesCReligiousGrantmakingCivicProfessionalSimilarOrganizationsStartup	813
SeriesCReligiousOrganizationsStartup	8131
SeriesCRemediationOtherWasteManagementServicesStartup	5629
SeriesCRentalLeasingServicesStartup	532
SeriesCRepairMaintenanceStartup	811
SeriesCResidentialBuildingConstructionStartup	2361
SeriesCResidentialIntellectualDevelopmentalDisabilityMentalHealthSubstanceAbuseFacilitiesStartup	6232
SeriesCResinSyntheticRubberArtificialSyntheticFibersFilamentsManufacturingStartup	3252
SeriesCRestaurantsOtherEatingPlacesStartup	7225
SeriesCRoomingBoardingHousesDormitoriesWorkers'CampsStartup	7213
SeriesCRubberProductManufacturingStartup	3262
SeriesCRvRecreationalVehicleParksRecreationalCampsStartup	7212
SeriesCSatelliteTelecommunicationsStartup	5174
SeriesCSawmillsWoodPreservationStartup	3211
SeriesCScenicSightseeingTransportationLandStartup	4871
SeriesCScenicSightseeingTransportationOtherStartup	4879
SeriesCScenicSightseeingTransportationStartup	487
SeriesCScenicSightseeingTransportationWaterStartup	4872
SeriesCScheduledAirTransportationStartup	4811
SeriesCSchoolEmployeeBusTransportationStartup	4854
SeriesCScientificResearchDevelopmentServicesStartup	5417
SeriesCSeafoodProductPreparationPackagingStartup	3117
SeriesCSecuritiesCommodityContractsIntermediationBrokerageStartup	5231
SeriesCSecuritiesCommodityContractsOtherFinancialInvestmentsRelatedActivitiesStartup	523
SeriesCSecuritiesCommodityExchangesStartup	5232
SeriesCSemiconductorOtherElectronicComponentManufacturingStartup	3344
SeriesCServicesBuildingsDwellingsStartup	5617
SeriesCSheepGoatFarmingStartup	1124
SeriesCShipBoatBuildingStartup	3366
SeriesCShoeRetailersStartup	4582
SeriesCSoapCleaningCompoundToiletPreparationManufacturingStartup	3256
SeriesCSocialAdvocacyOrganizationsStartup	8133
SeriesCSocialAssistanceStartup	624
SeriesCSoftwarePublishersStartup	5132
SeriesCSoundRecordingIndustriesStartup	5122
SeriesCSpaceResearchTechnologyStartup	927
SeriesCSpaceResearchTechnologyStartup	9271
SeriesCSpecialFoodServicesStartup	7223
SeriesCSpecializedDesignServicesStartup	5414
SeriesCSpecializedFreightTruckingStartup	4842
SeriesCSpecialtyExceptPsychiatricSubstanceAbuseHospitalsStartup	6223
SeriesCSpecialtyFoodRetailersStartup	4452
SeriesCSpecialtyTradeContractorsStartup	238
SeriesCSpectatorSportsStartup	7112
SeriesCSportingGoodsHobbyMusicalInstrumentBookMiscellaneousRetailersStartup	459
SeriesCSportingGoodsHobbyMusicalInstrumentRetailersStartup	4591
SeriesCSpringWireProductManufacturingStartup	3326
SeriesCSteelProductManufacturingPurchasedSteelStartup	3312
SeriesCSugarConfectioneryProductManufacturingStartup	3113
SeriesCSupportActivitiesAgricultureForestryStartup	115
SeriesCSupportActivitiesAirTransportationStartup	4881
SeriesCSupportActivitiesAnimalProductionStartup	1152
SeriesCSupportActivitiesCropProductionStartup	1151
SeriesCSupportActivitiesForestryStartup	1153
SeriesCSupportActivitiesMiningStartup	213
SeriesCSupportActivitiesMiningStartup	2131
SeriesCSupportActivitiesRailTransportationStartup	4882
SeriesCSupportActivitiesRoadTransportationStartup	4884
SeriesCSupportActivitiesTransportationStartup	488
SeriesCSupportActivitiesWaterTransportationStartup	4883
SeriesCTaxiLimousineServiceStartup	4853
SeriesCTechnicalTradeSchoolsStartup	6115
SeriesCTelecommunicationsStartup	517
SeriesCTextileFabricFinishingFabricCoatingMillsStartup	3133
SeriesCTextileFurnishingsMillsStartup	3141
SeriesCTextileMillsStartup	313
SeriesCTextileProductMillsStartup	314
SeriesCTimberTractOperationsStartup	1131
SeriesCTobaccoManufacturingStartup	3122
SeriesCTransitGroundPassengerTransportationStartup	485
SeriesCTransportationEquipmentManufacturingStartup	336
SeriesCTravelArrangementReservationServicesStartup	5615
SeriesCTravelerAccommodationStartup	7211
SeriesCTruckTransportationStartup	484
SeriesCUrbanTransitSystemsStartup	4851
SeriesCUsedMerchandiseRetailersStartup	4595
SeriesCUtilitiesStartup	22
SeriesCUtilitiesStartup	221
SeriesCUtilitySystemConstructionStartup	2371
SeriesCVegetableMelonFarmingStartup	1112
SeriesCVeneerPlywoodEngineeredWoodProductManufacturingStartup	3212
SeriesCVentilationHeatingAirConditioningCommercialRefrigerationEquipmentManufacturingStartup	3334
SeriesCVocationalRehabilitationServicesStartup	6243
SeriesCWarehouseClubsSupercentersOtherGeneralMerchandiseRetailersStartup	4552
SeriesCWarehousingStorageStartup	493
SeriesCWarehousingStorageStartup	4931
SeriesCWasteCollectionStartup	5621
SeriesCWasteManagementRemediationServicesStartup	562
SeriesCWasteTreatmentDisposalStartup	5622
SeriesCWaterSewageOtherSystemsStartup	2213
SeriesCWaterTransportationStartup	483
SeriesCWebSearchPortalsLibrariesArchivesOtherInformationServicesStartup	519
SeriesCWebSearchPortalsLibrariesArchivesOtherInformationServicesStartup	5192
SeriesCWholesaleTradeAgentsBrokersStartup	425
SeriesCWholesaleTradeAgentsBrokersStartup	4251
SeriesCWholesaleTradeStartup	42
SeriesCWiredWirelessTelecommunicationsExceptSatelliteStartup	5171
SeriesCWoodProductManufacturingStartup	321
